,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32
216,0.6493443250656128,0.3114667534828186,0.6707115173339844,0.2655618488788605,0.684908926486969,0.2650848925113678,0.6979283094406128,0.26562654972076416,0.6334974765777588,0.2681944966316223,0.6232679486274719,0.26909443736076355,0.61545330286026,0.2708539366722107,0.7189775705337524,0.28890231251716614,0.6051746010780334,0.29051265120506287,0.6784012913703918,0.35237759351730347,0.6282906532287598,0.35575658082962036,0.8210732340812683,0.49697577953338623,0.5052679181098938,0.5014320611953735,0.990680992603302,0.5913378000259399,0.3061596751213074,0.5474043488502502,1.165069818496704,0.5928611159324646,0.12287936359643936,0.4071141481399536,1.2179445028305054,0.6084943413734436,0.07706300169229507,0.3826885521411896,1.2055044174194336,0.5970569849014282,0.08399514853954315,0.36577409505844116,1.1813244819641113,0.599075973033905,0.09780870378017426,0.37583547830581665,0.7284178137779236,1.1170207262039185,0.5136602520942688,1.0378376245498657,0.7051151990890503,1.5736385583877563,0.4930686056613922,1.565914273262024,0.6910284757614136,1.9882899522781372,0.479922354221344,1.9857096672058105,0.6962966918945312,2.041435480117798,0.47544535994529724,2.0343620777130127,0.6610559225082397,2.118302822113037,0.5029852390289307,2.13299560546875
217,0.6467294096946716,0.3121478259563446,0.6686756610870361,0.26599833369255066,0.6832250356674194,0.26531246304512024,0.6964970231056213,0.2657381594181061,0.6299832463264465,0.26930752396583557,0.6199159622192383,0.27042248845100403,0.6119817495346069,0.27225595712661743,0.7174376249313354,0.2890031933784485,0.6014420986175537,0.2915065884590149,0.6765662431716919,0.35308411717414856,0.6253522634506226,0.3574584126472473,0.82012540102005,0.49677160382270813,0.5036959648132324,0.49948766827583313,0.9979290962219238,0.5847378373146057,0.30414262413978577,0.5391562581062317,1.1763465404510498,0.5803221464157104,0.1264280378818512,0.39877966046333313,1.2336785793304443,0.5913670063018799,0.0778995230793953,0.37189286947250366,1.2215169668197632,0.581965982913971,0.08336295187473297,0.3587407171726227,1.195948839187622,0.5864160656929016,0.09815703332424164,0.3713509738445282,0.7299051284790039,1.1176514625549316,0.511644721031189,1.033933401107788,0.7040032744407654,1.573806643486023,0.49136072397232056,1.5675195455551147,0.6893283724784851,1.9898899793624878,0.47635871171951294,1.9868630170822144,0.6943427920341492,2.0428478717803955,0.4714467525482178,2.0350046157836914,0.6593226194381714,2.1210358142852783,0.4999898076057434,2.1356844902038574
218,0.6423877477645874,0.31284084916114807,0.665057897567749,0.2668294906616211,0.6800408363342285,0.2660543620586395,0.6937151551246643,0.2664066255092621,0.6263283491134644,0.2704354226589203,0.6169115304946899,0.2717381417751312,0.6091218590736389,0.27359145879745483,0.71550452709198,0.2894895374774933,0.5993165373802185,0.2924584150314331,0.6729046702384949,0.35443782806396484,0.621686577796936,0.35888487100601196,0.8183716535568237,0.4970698058605194,0.5003241896629333,0.4998264014720917,0.9974046945571899,0.5789961218833923,0.29952022433280945,0.5385467410087585,1.177133321762085,0.562349259853363,0.12819993495941162,0.3899715542793274,1.2330244779586792,0.5705851316452026,0.07713611423969269,0.3614845871925354,1.2199506759643555,0.560066282749176,0.0844530388712883,0.34493890404701233,1.1957695484161377,0.5650600790977478,0.10133610665798187,0.35804373025894165,0.7308423519134521,1.119070053100586,0.5108121633529663,1.0339813232421875,0.7027538418769836,1.5780243873596191,0.48848336935043335,1.5679147243499756,0.6848459243774414,1.9921021461486816,0.4689784049987793,1.9888261556625366,0.6893141269683838,2.045166492462158,0.46345123648643494,2.0369396209716797,0.6540008187294006,2.1236236095428467,0.4923226237297058,2.137545108795166
219,0.6390002965927124,0.3157981038093567,0.6607219576835632,0.2683592736721039,0.6752601861953735,0.26710644364356995,0.6883233785629272,0.2670617699623108,0.6230911016464233,0.2737041711807251,0.614052414894104,0.2754489481449127,0.6056988835334778,0.27766937017440796,0.7102683186531067,0.2897263765335083,0.5951067209243774,0.2950218617916107,0.6693207621574402,0.35691893100738525,0.6186672449111938,0.3641064465045929,0.8162598609924316,0.49728405475616455,0.4972020089626312,0.49999934434890747,0.9976094365119934,0.5657870769500732,0.29551106691360474,0.533848226070404,1.1757458448410034,0.5368959903717041,0.12549617886543274,0.3811318278312683,1.2308118343353271,0.5396756529808044,0.07635612785816193,0.34961795806884766,1.2161580324172974,0.5284257531166077,0.08261027932167053,0.33127349615097046,1.192981481552124,0.5355021953582764,0.09947957843542099,0.34710994362831116,0.7302515506744385,1.1214807033538818,0.5063436031341553,1.0308140516281128,0.6991958022117615,1.5836162567138672,0.48310238122940063,1.5687015056610107,0.6788643598556519,1.9933083057403564,0.4611452519893646,1.990293264389038,0.682447612285614,2.0467607975006104,0.4556906223297119,2.038583517074585,0.6490212678909302,2.1243886947631836,0.483043909072876,2.1377882957458496
220,0.6367536783218384,0.31938570737838745,0.6581461429595947,0.27106988430023193,0.6723154783248901,0.2693674862384796,0.685015857219696,0.2688332200050354,0.6210655570030212,0.2768571078777313,0.6121624708175659,0.27848199009895325,0.6034643054008484,0.28060898184776306,0.7067926526069641,0.2902196943759918,0.5919524431228638,0.29684504866600037,0.6661666631698608,0.3601853549480438,0.6163381338119507,0.36847367882728577,0.8118011355400085,0.49629294872283936,0.4950768053531647,0.49971142411231995,0.9963768124580383,0.5619111657142639,0.2961422801017761,0.5320973992347717,1.1707574129104614,0.5128545165061951,0.12778708338737488,0.3787491023540497,1.22596275806427,0.5116690397262573,0.07836198061704636,0.3448321521282196,1.212731122970581,0.5026043057441711,0.08450489491224289,0.3256993889808655,1.1888517141342163,0.5119661688804626,0.10129041969776154,0.3422735035419464,0.7297196388244629,1.121201992034912,0.5023943185806274,1.022457480430603,0.6961344480514526,1.5838375091552734,0.47933417558670044,1.5693252086639404,0.6796408891677856,1.991668462753296,0.46340927481651306,1.9881346225738525,0.683479368686676,2.0446345806121826,0.4590189456939697,2.0346195697784424,0.6511534452438354,2.1245527267456055,0.4859647750854492,2.139146566390991
221,0.6338839530944824,0.3228819966316223,0.6561569571495056,0.2744850218296051,0.670407772064209,0.2728109061717987,0.682954728603363,0.2721024453639984,0.6178665161132812,0.2793937623500824,0.6084884405136108,0.2806202471256256,0.5980449914932251,0.282448947429657,0.7037482261657715,0.29130488634109497,0.5859196782112122,0.29807478189468384,0.6625437140464783,0.36581262946128845,0.6122937202453613,0.37308165431022644,0.807159423828125,0.49621349573135376,0.4911574721336365,0.4997529983520508,0.9954031705856323,0.5626153945922852,0.29547420144081116,0.5298241376876831,1.1868185997009277,0.5121041536331177,0.12493351846933365,0.3756905198097229,1.2313517332077026,0.5012335181236267,0.07584729045629501,0.34137973189353943,1.2186925411224365,0.4930407404899597,0.08237017691135406,0.321021169424057,1.1941125392913818,0.5031202435493469,0.09844052791595459,0.33660900592803955,0.7300739884376526,1.1213747262954712,0.5015825033187866,1.022094488143921,0.6977567076683044,1.5858683586120605,0.4815334677696228,1.5726001262664795,0.6817206144332886,1.992546796798706,0.46604815125465393,1.9884295463562012,0.6856743097305298,2.045660972595215,0.4613111615180969,2.035841464996338,0.6519240140914917,2.1247549057006836,0.488996684551239,2.1435303688049316
222,0.6318761110305786,0.32499200105667114,0.654259979724884,0.2768740952014923,0.6685842275619507,0.27531856298446655,0.6810008883476257,0.2746049463748932,0.6152200102806091,0.2810552418231964,0.6055947542190552,0.2820053696632385,0.5943323969841003,0.28358888626098633,0.7012616395950317,0.29212841391563416,0.58216392993927,0.29878631234169006,0.6605674028396606,0.36879459023475647,0.6098898649215698,0.3753338158130646,0.8043586015701294,0.4952484369277954,0.4887324869632721,0.4998472332954407,0.9947599172592163,0.5604153871536255,0.2921976149082184,0.5292562246322632,1.1893278360366821,0.5131832957267761,0.12013991177082062,0.3723706603050232,1.2322556972503662,0.5112497806549072,0.07234857976436615,0.33418622612953186,1.2199914455413818,0.5025757551193237,0.07831518352031708,0.31292814016342163,1.1956298351287842,0.5118019580841064,0.09329705685377121,0.32928743958473206,0.7302262783050537,1.0656647682189941,0.5030732750892639,1.0237783193588257,0.6987360715866089,1.5871845483779907,0.48181337118148804,1.575330376625061,0.6821327209472656,1.9928010702133179,0.4667576253414154,1.9901925325393677,0.6863647699356079,2.046318292617798,0.46216481924057007,2.036489248275757,0.654289186000824,2.1270432472229004,0.4903128743171692,2.1478359699249268
223,0.6304139494895935,0.32607048749923706,0.6518959999084473,0.27791711688041687,0.6661718487739563,0.27618688344955444,0.6783651113510132,0.275298148393631,0.6132507920265198,0.2821459472179413,0.6035882234573364,0.2829698920249939,0.5920617580413818,0.2844475209712982,0.698212742805481,0.2922957241535187,0.5797783732414246,0.2993178069591522,0.6590421795845032,0.3697778582572937,0.6084133982658386,0.37686342000961304,0.8019808530807495,0.4941016435623169,0.48551076650619507,0.49989038705825806,0.9943689107894897,0.557218611240387,0.28915005922317505,0.5293312668800354,1.1825236082077026,0.5310429930686951,0.11843694746494293,0.3713526427745819,1.231062650680542,0.5352909564971924,0.07043343782424927,0.3349972367286682,1.2184889316558838,0.52618807554245,0.07622124999761581,0.3120676577091217,1.1935858726501465,0.5333256125450134,0.09185218811035156,0.32825520634651184,0.7339203953742981,1.0870659351348877,0.5042898654937744,1.0849671363830566,0.7034469842910767,1.5892901420593262,0.48655757308006287,1.5833032131195068,0.6962639689445496,1.9935879707336426,0.4805503487586975,1.9969048500061035,0.7005378007888794,2.0472841262817383,0.4782833456993103,2.041815757751465,0.675423800945282,2.1299893856048584,0.5059172511100769,2.1584556102752686
224,0.6279314160346985,0.3257390558719635,0.6485182046890259,0.27759474515914917,0.6626254320144653,0.2757442593574524,0.674678385257721,0.2747989594936371,0.6107977032661438,0.28209301829338074,0.6012269258499146,0.28290659189224243,0.5896621942520142,0.28438371419906616,0.6946262121200562,0.29217904806137085,0.577850341796875,0.2992623448371887,0.6571052074432373,0.36911457777023315,0.6065148115158081,0.37672290205955505,0.7992180585861206,0.4917472004890442,0.48302730917930603,0.4999704360961914,0.994012713432312,0.5569419264793396,0.287339985370636,0.529692530632019,1.1796810626983643,0.5277867913246155,0.1192806139588356,0.37367483973503113,1.2275623083114624,0.5334027409553528,0.07121756672859192,0.33879053592681885,1.2152626514434814,0.525403618812561,0.07762259244918823,0.3176552653312683,1.1905059814453125,0.5332456827163696,0.09399215877056122,0.3338809013366699,0.7367792725563049,1.05485200881958,0.5095165967941284,1.1005829572677612,0.7128099799156189,1.5895214080810547,0.4971637725830078,1.586207628250122,0.7081903219223022,1.9938722848892212,0.4927098751068115,1.9996051788330078,0.7118821740150452,2.0474801063537598,0.49051183462142944,2.044205904006958,0.6895111799240112,2.130366325378418,0.5187186002731323,2.1613059043884277
225,0.6245002150535583,0.3256320655345917,0.6443096399307251,0.2774447798728943,0.6584210395812988,0.2755109667778015,0.6706000566482544,0.27452385425567627,0.6076246500015259,0.2820194959640503,0.5983420014381409,0.2828354835510254,0.5870171785354614,0.2843138575553894,0.6910117268562317,0.2921181619167328,0.5751972794532776,0.2992496192455292,0.6542102694511414,0.36889174580574036,0.6040589809417725,0.3763989508152008,0.7955999970436096,0.48978951573371887,0.48074349761009216,0.5000326037406921,0.993481457233429,0.5579097270965576,0.2874755263328552,0.5287318229675293,1.1771903038024902,0.5082830786705017,0.11930600553750992,0.3749684691429138,1.2257543802261353,0.5094822645187378,0.07118594646453857,0.34273001551628113,1.2135014533996582,0.4999905526638031,0.07790011167526245,0.3236916661262512,1.189152717590332,0.5100231766700745,0.09510259330272675,0.3405115306377411,0.7381158471107483,1.047208547592163,0.5099025964736938,1.0599520206451416,0.718437910079956,1.587308645248413,0.502875804901123,1.5852042436599731,0.712861180305481,1.9925533533096313,0.4981995224952698,1.9987982511520386,0.7165004014968872,2.0461978912353516,0.49600592255592346,2.0432615280151367,0.6931031942367554,2.128105878829956,0.5240587592124939,2.15994930267334
